VariableCode,RegionCode,YearCode,AggValue
rgdpe,CYP,2005,24390.59179687500000000
rgdpe,CYP,2006,26099.13281250000000000
rgdpe,CYP,2007,28847.38671875000000000
rgdpe,CYP,2008,30870.04882812500000000
rgdpe,CYP,2009,30597.49804687500000000
rgdpe,CYP,2010,31168.36914062500000000
rgdpe,CYP,2011,30818.74804687500000000
rgdpe,CYP,2012,30208.35156250000000000
rgdpe,CYP,2013,27338.40820312500000000
rgdpe,CYP,2014,26104.10156250000000000
rgdpe,CYP,2015,27367.92382812500000000
rgdpe,CYP,2016,30337.66992187500000000
rgdpe,CYP,2017,32195.43750000000000000
rgdpe,CYP,2018,33295.43359375000000000
rgdpe,CYP,2019,33665.64062500000000000
rgdpe,CZE,1990,251818.84375000000000000
rgdpe,CZE,1991,211164.76562500000000000
rgdpe,CZE,1992,203727.84375000000000000
rgdpe,CZE,1993,208530.64062500000000000
rgdpe,CZE,1994,217132.60937500000000000
rgdpe,CZE,1995,224360.76562500000000000
rgdpe,CZE,1996,235484.82812500000000000
rgdpe,CZE,1997,229274.96875000000000000
rgdpe,CZE,1998,227529.56250000000000000
rgdpe,CZE,1999,225654.82812500000000000
rgdpe,CZE,2000,228818.50000000000000000
rgdpe,CZE,2001,240056.07812500000000000
rgdpe,CZE,2002,238954.59375000000000000
rgdpe,CZE,2003,248374.60937500000000000
rgdpe,CZE,2004,260656.51562500000000000
rgdpe,CZE,2005,273118.03125000000000000
rgdpe,CZE,2006,289288.96875000000000000
rgdpe,CZE,2007,316349.56250000000000000
rgdpe,CZE,2008,331237.00000000000000000
rgdpe,CZE,2009,329541.03125000000000000
rgdpe,CZE,2010,330243.21875000000000000
rgdpe,CZE,2011,337778.87500000000000000
rgdpe,CZE,2012,337924.87500000000000000
rgdpe,CZE,2013,339633.78125000000000000
rgdpe,CZE,2014,354289.81250000000000000
rgdpe,CZE,2015,376828.78125000000000000
rgdpe,CZE,2016,391123.93750000000000000
rgdpe,CZE,2017,412431.06250000000000000
rgdpe,CZE,2018,424744.09375000000000000
rgdpe,CZE,2019,435390.09375000000000000
rgdpe,DEU,1950,352269.15625000000000000
rgdpe,DEU,1951,386605.93750000000000000
rgdpe,DEU,1952,427334.59375000000000000
rgdpe,DEU,1953,466872.71875000000000000
rgdpe,DEU,1954,506056.12500000000000000
rgdpe,DEU,1955,574925.56250000000000000
rgdpe,DEU,1956,619402.75000000000000000
rgdpe,DEU,1957,655268.56250000000000000
rgdpe,DEU,1958,684129.93750000000000000
rgdpe,DEU,1959,742619.43750000000000000
rgdpe,DEU,1960,815103.00000000000000000
rgdpe,DEU,1961,850361.37500000000000000
rgdpe,DEU,1962,885392.31250000000000000
rgdpe,DEU,1963,904435.06250000000000000
rgdpe,DEU,1964,972129.31250000000000000
rgdpe,DEU,1965,1020605.25000000000000000
rgdpe,DEU,1966,1050863.25000000000000000
rgdpe,DEU,1967,1045258.06250000000000000
rgdpe,DEU,1968,1105341.12500000000000000
rgdpe,DEU,1969,1192149.87500000000000000
rgdpe,DEU,1970,1271643.25000000000000000
rgdpe,DEU,1971,1318939.00000000000000000
rgdpe,DEU,1972,1384776.37500000000000000
rgdpe,DEU,1973,1455366.62500000000000000
rgdpe,DEU,1974,1457745.87500000000000000
rgdpe,DEU,1975,1466341.12500000000000000
rgdpe,DEU,1976,1542819.50000000000000000
rgdpe,DEU,1977,1600806.12500000000000000
rgdpe,DEU,1978,1669047.50000000000000000
rgdpe,DEU,1979,1735964.00000000000000000
rgdpe,DEU,1980,1736296.87500000000000000
rgdpe,DEU,1981,1676249.75000000000000000
rgdpe,DEU,1982,1643902.12500000000000000
rgdpe,DEU,1983,1651924.50000000000000000
rgdpe,DEU,1984,1662089.87500000000000000
rgdpe,DEU,1985,1672687.25000000000000000
rgdpe,DEU,1986,1788948.12500000000000000
rgdpe,DEU,1987,1856395.62500000000000000
rgdpe,DEU,1988,1955972.75000000000000000
rgdpe,DEU,1989,2055192.75000000000000000
rgdpe,DEU,1990,2204488.50000000000000000
rgdpe,DEU,1991,2341495.25000000000000000
rgdpe,DEU,1992,2434018.75000000000000000
rgdpe,DEU,1993,2448337.50000000000000000
rgdpe,DEU,1994,2548591.75000000000000000
rgdpe,DEU,1995,2633828.75000000000000000
rgdpe,DEU,1996,2666704.25000000000000000
rgdpe,DEU,1997,2772802.25000000000000000
rgdpe,DEU,1998,2898376.00000000000000000
rgdpe,DEU,1999,3013046.25000000000000000
rgdpe,DEU,2000,3030253.00000000000000000
rgdpe,DEU,2001,3063525.50000000000000000
rgdpe,DEU,2002,3037455.75000000000000000
rgdpe,DEU,2003,3049400.75000000000000000
rgdpe,DEU,2004,3112337.50000000000000000
rgdpe,DEU,2005,3139704.00000000000000000
rgdpe,DEU,2006,3276067.25000000000000000
rgdpe,DEU,2007,3436286.25000000000000000
rgdpe,DEU,2008,3500104.25000000000000000
rgdpe,DEU,2009,3354149.50000000000000000
rgdpe,DEU,2010,3531823.75000000000000000
rgdpe,DEU,2011,3695614.50000000000000000
rgdpe,DEU,2012,3725440.50000000000000000
rgdpe,DEU,2013,3710598.75000000000000000
rgdpe,DEU,2014,3812503.25000000000000000
rgdpe,DEU,2015,3915258.25000000000000000
rgdpe,DEU,2016,4039048.75000000000000000
rgdpe,DEU,2017,4237502.50000000000000000
rgdpe,DEU,2018,4275108.50000000000000000
rgdpe,DEU,2019,4308861.50000000000000000
rgdpe,DJI,1970,1181.09106445313000000
rgdpe,DJI,1971,1254.63171386719000000
rgdpe,DJI,1972,1297.71447753906000000
rgdpe,DJI,1973,1361.40136718750000000
rgdpe,DJI,1974,1313.76086425781000000
rgdpe,DJI,1975,1464.90051269531000000
rgdpe,DJI,1976,1584.07495117188000000
rgdpe,DJI,1977,1402.30505371094000000
rgdpe,DJI,1978,1296.48266601563000000
rgdpe,DJI,1979,1352.91577148438000000
rgdpe,DJI,1980,1397.97351074219000000
rgdpe,DJI,1981,1413.08117675781000000
rgdpe,DJI,1982,1395.54333496094000000
rgdpe,DJI,1983,1389.51257324219000000
rgdpe,DJI,1984,1397.54797363281000000
rgdpe,DJI,1985,1407.51171875000000000
rgdpe,DJI,1986,1395.35974121094000000
rgdpe,DJI,1987,1381.11218261719000000
rgdpe,DJI,1988,1394.93029785156000000
rgdpe,DJI,1989,1363.44470214844000000
rgdpe,DJI,1990,1402.55310058594000000
rgdpe,DJI,1991,1359.75439453125000000
rgdpe,DJI,1992,1526.67224121094000000
rgdpe,DJI,1993,1984.86413574219000000
rgdpe,DJI,1994,1448.63830566406000000
rgdpe,DJI,1995,1728.04577636719000000
rgdpe,DJI,1996,1562.77038574219000000
rgdpe,DJI,1997,1700.89147949219000000
rgdpe,DJI,1998,1670.94970703125000000
rgdpe,DJI,1999,1787.51696777344000000
rgdpe,DJI,2000,1789.04760742188000000
rgdpe,DJI,2001,1861.27282714844000000
rgdpe,DJI,2002,1812.21801757813000000
rgdpe,DJI,2003,1910.71850585938000000
rgdpe,DJI,2004,1972.11450195313000000
rgdpe,DJI,2005,2065.93701171875000000
rgdpe,DJI,2006,2437.74902343750000000
rgdpe,DJI,2007,2488.44287109375000000
rgdpe,DJI,2008,2730.92651367188000000
rgdpe,DJI,2009,2503.45458984375000000
rgdpe,DJI,2010,2345.06835937500000000
rgdpe,DJI,2011,2957.71044921875000000
rgdpe,DJI,2012,3248.48071289063000000
rgdpe,DJI,2013,3715.55419921875000000
rgdpe,DJI,2014,3970.18237304688000000
rgdpe,DJI,2015,4421.75146484375000000
rgdpe,DJI,2016,4442.38476562500000000
rgdpe,DJI,2017,4561.28564453125000000
rgdpe,DJI,2018,6459.17871093750000000
rgdpe,DJI,2019,6934.76806640625000000
rgdpe,DMA,1970,266.91323852539100000
rgdpe,DMA,1971,280.38833618164100000
rgdpe,DMA,1972,307.53128051757800000
rgdpe,DMA,1973,341.52627563476600000
rgdpe,DMA,1974,322.68295288085900000
rgdpe,DMA,1975,339.20687866210900000
rgdpe,DMA,1976,358.66131591796900000
rgdpe,DMA,1977,357.00274658203100000
rgdpe,DMA,1978,399.77499389648400000
rgdpe,DMA,1979,347.40148925781300000
rgdpe,DMA,1980,358.31634521484400000
rgdpe,DMA,1981,410.82824707031300000
rgdpe,DMA,1982,437.92495727539100000
rgdpe,DMA,1983,458.27243041992200000
rgdpe,DMA,1984,463.42395019531300000
rgdpe,DMA,1985,468.84783935546900000
rgdpe,DMA,1986,513.27349853515600000
rgdpe,DMA,1987,535.16680908203100000
rgdpe,DMA,1988,555.02001953125000000
rgdpe,DMA,1989,539.66534423828100000
rgdpe,DMA,1990,575.30334472656300000
rgdpe,DMA,1991,573.78759765625000000
rgdpe,DMA,1992,619.70806884765600000
rgdpe,DMA,1993,643.22985839843800000
rgdpe,DMA,1994,634.04528808593800000
rgdpe,DMA,1995,650.95593261718800000
rgdpe,DMA,1996,668.49639892578100000
rgdpe,DMA,1997,646.28289794921900000
rgdpe,DMA,1998,647.26910400390600000
rgdpe,DMA,1999,622.85156250000000000
rgdpe,DMA,2000,617.65136718750000000
rgdpe,DMA,2001,610.20574951171900000
rgdpe,DMA,2002,588.74401855468800000
rgdpe,DMA,2003,609.52697753906300000
rgdpe,DMA,2004,621.19146728515600000
rgdpe,DMA,2005,621.10113525390600000
rgdpe,DMA,2006,652.20184326171900000
rgdpe,DMA,2007,697.39508056640600000
rgdpe,DMA,2008,749.91461181640600000
rgdpe,DMA,2009,749.12854003906300000
rgdpe,DMA,2010,761.14251708984400000
rgdpe,DMA,2011,768.05413818359400000
rgdpe,DMA,2012,764.71276855468800000
rgdpe,DMA,2013,770.05261230468800000
rgdpe,DMA,2014,800.79327392578100000
rgdpe,DMA,2015,830.17156982421900000
rgdpe,DMA,2016,873.59594726562500000
rgdpe,DMA,2017,798.06561279296900000
rgdpe,DMA,2018,805.38037109375000000
rgdpe,DMA,2019,840.08331298828100000
rgdpe,DNK,1950,44938.03515625000000000
rgdpe,DNK,1951,43189.70312500000000000
rgdpe,DNK,1952,44821.85546875000000000
rgdpe,DNK,1953,48019.03515625000000000
rgdpe,DNK,1954,49799.57031250000000000
rgdpe,DNK,1955,49841.82031250000000000
rgdpe,DNK,1956,50987.80859375000000000
rgdpe,DNK,1957,53144.71875000000000000
rgdpe,DNK,1958,54688.08984375000000000
rgdpe,DNK,1959,60049.03515625000000000
rgdpe,DNK,1960,63426.10156250000000000
rgdpe,DNK,1961,67336.85937500000000000
rgdpe,DNK,1962,71189.37500000000000000
rgdpe,DNK,1963,72639.87500000000000000
rgdpe,DNK,1964,79057.76562500000000000
rgdpe,DNK,1965,82861.53125000000000000
rgdpe,DNK,1966,85542.84375000000000000
rgdpe,DNK,1967,90434.40625000000000000
rgdpe,DNK,1968,95489.00781250000000000
rgdpe,DNK,1969,102757.08593750000000000
rgdpe,DNK,1970,104721.95312500000000000
rgdpe,DNK,1971,107205.55468750000000000
rgdpe,DNK,1972,112016.57812500000000000
rgdpe,DNK,1973,117886.06250000000000000
rgdpe,DNK,1974,112893.07031250000000000
rgdpe,DNK,1975,111768.32031250000000000
rgdpe,DNK,1976,119719.07031250000000000
rgdpe,DNK,1977,122525.47656250000000000
rgdpe,DNK,1978,126998.50000000000000000
rgdpe,DNK,1979,130963.62500000000000000
rgdpe,DNK,1980,128332.98437500000000000
rgdpe,DNK,1981,122882.25781250000000000
rgdpe,DNK,1982,124273.92968750000000000
rgdpe,DNK,1983,125340.25781250000000000
rgdpe,DNK,1984,128690.73437500000000000
rgdpe,DNK,1985,131898.79687500000000000
rgdpe,DNK,1986,140598.29687500000000000
rgdpe,DNK,1987,140952.34375000000000000
rgdpe,DNK,1988,140161.98437500000000000
rgdpe,DNK,1989,141690.76562500000000000
rgdpe,DNK,1990,144018.20312500000000000
rgdpe,DNK,1991,145078.00000000000000000
rgdpe,DNK,1992,148961.37500000000000000
rgdpe,DNK,1993,147226.01562500000000000
rgdpe,DNK,1994,155286.21875000000000000
rgdpe,DNK,1995,160962.21875000000000000
rgdpe,DNK,1996,166949.81250000000000000
rgdpe,DNK,1997,179926.81250000000000000
rgdpe,DNK,1998,189113.84375000000000000
rgdpe,DNK,1999,194274.25000000000000000
rgdpe,DNK,2000,203091.51562500000000000
rgdpe,DNK,2001,202237.50000000000000000
rgdpe,DNK,2002,203092.84375000000000000
rgdpe,DNK,2003,200462.12500000000000000
rgdpe,DNK,2004,211404.40625000000000000
rgdpe,DNK,2005,218735.03125000000000000
rgdpe,DNK,2006,235276.76562500000000000
rgdpe,DNK,2007,245662.46875000000000000
rgdpe,DNK,2008,255655.20312500000000000
rgdpe,DNK,2009,247067.87500000000000000
rgdpe,DNK,2010,260929.96875000000000000
rgdpe,DNK,2011,263191.81250000000000000
rgdpe,DNK,2012,266211.03125000000000000
rgdpe,DNK,2013,265918.12500000000000000
rgdpe,DNK,2014,267352.78125000000000000
rgdpe,DNK,2015,278112.53125000000000000
rgdpe,DNK,2016,289480.40625000000000000
rgdpe,DNK,2017,308119.15625000000000000
rgdpe,DNK,2018,313491.68750000000000000
rgdpe,DNK,2019,322637.50000000000000000
rgdpe,DOM,1951,5953.19873046875000000
rgdpe,DOM,1952,5634.78369140625000000
rgdpe,DOM,1953,5495.64111328125000000
rgdpe,DOM,1954,6080.05078125000000000
rgdpe,DOM,1955,6040.08251953125000000
rgdpe,DOM,1956,6618.85937500000000000
rgdpe,DOM,1957,7570.86669921875000000
rgdpe,DOM,1958,7353.78515625000000000
rgdpe,DOM,1959,7453.73486328125000000
rgdpe,DOM,1960,8471.03222656250000000
rgdpe,DOM,1961,8289.29492187500000000
rgdpe,DOM,1962,10314.51464843750000000
rgdpe,DOM,1963,11051.11621093750000000
rgdpe,DOM,1964,11617.93652343750000000
rgdpe,DOM,1965,10212.53613281250000000
rgdpe,DOM,1966,11063.95507812500000000
rgdpe,DOM,1967,11311.13476562500000000
rgdpe,DOM,1968,11315.89355468750000000
rgdpe,DOM,1969,12505.81640625000000000
rgdpe,DOM,1970,14659.90429687500000000
rgdpe,DOM,1971,16011.34472656250000000
rgdpe,DOM,1972,17666.79687500000000000
rgdpe,DOM,1973,19578.79882812500000000
rgdpe,DOM,1974,21620.19726562500000000
rgdpe,DOM,1975,23845.52929687500000000
rgdpe,DOM,1976,23331.08593750000000000
rgdpe,DOM,1977,24478.90429687500000000
rgdpe,DOM,1978,24177.38476562500000000
rgdpe,DOM,1979,25290.09765625000000000
rgdpe,DOM,1980,28605.69335937500000000
rgdpe,DOM,1981,30539.72656250000000000
rgdpe,DOM,1982,30727.17382812500000000
rgdpe,DOM,1983,32389.58398437500000000
rgdpe,DOM,1984,31628.73046875000000000
rgdpe,DOM,1985,31704.01367187500000000
rgdpe,DOM,1986,33517.41406250000000000
rgdpe,DOM,1987,35154.31640625000000000
rgdpe,DOM,1988,37942.72265625000000000
rgdpe,DOM,1989,37923.28515625000000000
rgdpe,DOM,1990,35340.87500000000000000
rgdpe,DOM,1991,36245.38281250000000000
rgdpe,DOM,1992,40485.46484375000000000
rgdpe,DOM,1993,44410.51953125000000000
rgdpe,DOM,1994,46902.73828125000000000
rgdpe,DOM,1995,49124.91796875000000000
rgdpe,DOM,1996,52580.24218750000000000
rgdpe,DOM,1997,58312.04687500000000000
rgdpe,DOM,1998,65204.42187500000000000
rgdpe,DOM,1999,68863.76562500000000000
rgdpe,DOM,2000,72115.39062500000000000
rgdpe,DOM,2001,75132.14062500000000000
rgdpe,DOM,2002,79265.93750000000000000
rgdpe,DOM,2003,75451.54687500000000000
rgdpe,DOM,2004,78320.43750000000000000
rgdpe,DOM,2005,85103.93750000000000000
rgdpe,DOM,2006,95361.53125000000000000
rgdpe,DOM,2007,104435.88281250000000000
rgdpe,DOM,2008,106075.29687500000000000
rgdpe,DOM,2009,112070.61718750000000000
rgdpe,DOM,2010,120940.88281250000000000
rgdpe,DOM,2011,123475.07812500000000000
rgdpe,DOM,2012,127147.75781250000000000
rgdpe,DOM,2013,130875.71093750000000000
rgdpe,DOM,2014,139586.95312500000000000
rgdpe,DOM,2015,153904.60937500000000000
rgdpe,DOM,2016,166307.89062500000000000
rgdpe,DOM,2017,170901.51562500000000000
rgdpe,DOM,2018,179631.35937500000000000
rgdpe,DOM,2019,190792.65625000000000000
rgdpe,DZA,1960,67244.71093750000000000
rgdpe,DZA,1961,60688.89453125000000000
rgdpe,DZA,1962,47442.44531250000000000
rgdpe,DZA,1963,57471.04687500000000000
rgdpe,DZA,1964,61155.43359375000000000
rgdpe,DZA,1965,66451.11718750000000000
rgdpe,DZA,1966,58835.35156250000000000
rgdpe,DZA,1967,67930.97656250000000000
rgdpe,DZA,1968,73181.39843750000000000
rgdpe,DZA,1969,79216.85156250000000000
rgdpe,DZA,1970,89436.18750000000000000
rgdpe,DZA,1971,87343.00000000000000000
rgdpe,DZA,1972,99059.42968750000000000
rgdpe,DZA,1973,107685.13281250000000000
rgdpe,DZA,1974,152630.03125000000000000
rgdpe,DZA,1975,146127.59375000000000000
rgdpe,DZA,1976,158134.62500000000000000
rgdpe,DZA,1977,173071.75000000000000000
rgdpe,DZA,1978,188148.37500000000000000
rgdpe,DZA,1979,221281.21875000000000000
rgdpe,DZA,1980,242874.89062500000000000
rgdpe,DZA,1981,261613.85937500000000000
rgdpe,DZA,1982,263470.46875000000000000
rgdpe,DZA,1983,277817.00000000000000000
rgdpe,DZA,1984,290657.43750000000000000
rgdpe,DZA,1985,305785.00000000000000000
rgdpe,DZA,1986,255264.76562500000000000
rgdpe,DZA,1987,247097.48437500000000000
rgdpe,DZA,1988,225805.01562500000000000
rgdpe,DZA,1989,231324.82812500000000000
rgdpe,DZA,1990,243852.09375000000000000
rgdpe,DZA,1991,251551.18750000000000000
rgdpe,DZA,1992,245558.70312500000000000
rgdpe,DZA,1993,229896.23437500000000000
rgdpe,DZA,1994,226097.46875000000000000
rgdpe,DZA,1995,234414.23437500000000000
rgdpe,DZA,1996,260677.67187500000000000
rgdpe,DZA,1997,261600.57812500000000000
rgdpe,DZA,1998,256556.21875000000000000
rgdpe,DZA,1999,274971.65625000000000000
rgdpe,DZA,2000,340480.28125000000000000
rgdpe,DZA,2001,327748.59375000000000000
rgdpe,DZA,2002,333605.28125000000000000
rgdpe,DZA,2003,366316.62500000000000000
rgdpe,DZA,2004,384903.71875000000000000
rgdpe,DZA,2005,445061.84375000000000000
rgdpe,DZA,2006,491438.46875000000000000
rgdpe,DZA,2007,487421.84375000000000000
rgdpe,DZA,2008,519181.56250000000000000
rgdpe,DZA,2009,449139.12500000000000000
rgdpe,DZA,2010,515663.84375000000000000
rgdpe,DZA,2011,567679.81250000000000000
rgdpe,DZA,2012,548019.43750000000000000
rgdpe,DZA,2013,521018.46875000000000000
rgdpe,DZA,2014,513785.03125000000000000
rgdpe,DZA,2015,469844.90625000000000000
rgdpe,DZA,2016,451280.18750000000000000
rgdpe,DZA,2017,452337.34375000000000000
rgdpe,DZA,2018,481165.87500000000000000
rgdpe,DZA,2019,488952.37500000000000000
rgdpe,ECU,1950,11334.05664062500000000
rgdpe,ECU,1951,11719.22363281250000000
rgdpe,ECU,1952,12821.00195312500000000
rgdpe,ECU,1953,13585.73437500000000000
rgdpe,ECU,1954,15104.59863281250000000
rgdpe,ECU,1955,15731.30761718750000000
rgdpe,ECU,1956,16194.40917968750000000
rgdpe,ECU,1957,16768.65039062500000000
rgdpe,ECU,1958,17059.28320312500000000
rgdpe,ECU,1959,18015.59570312500000000
rgdpe,ECU,1960,19232.64062500000000000
rgdpe,ECU,1961,20123.58984375000000000
rgdpe,ECU,1962,20996.03320312500000000
rgdpe,ECU,1963,21392.01367187500000000
rgdpe,ECU,1964,23017.45117187500000000
rgdpe,ECU,1965,23693.19140625000000000
rgdpe,ECU,1966,24488.19140625000000000
rgdpe,ECU,1967,26365.50000000000000000
rgdpe,ECU,1968,27709.20312500000000000
rgdpe,ECU,1969,28382.84570312500000000
rgdpe,ECU,1970,30700.82421875000000000
rgdpe,ECU,1971,32289.78320312500000000
rgdpe,ECU,1972,32608.33398437500000000
rgdpe,ECU,1973,35344.60156250000000000
rgdpe,ECU,1974,43817.71875000000000000
rgdpe,ECU,1975,47332.77734375000000000
rgdpe,ECU,1976,51441.20312500000000000
rgdpe,ECU,1977,54172.25000000000000000
rgdpe,ECU,1978,56010.96875000000000000
rgdpe,ECU,1979,59860.00390625000000000
rgdpe,ECU,1980,62850.10937500000000000
rgdpe,ECU,1981,64301.73046875000000000
rgdpe,ECU,1982,63066.49609375000000000
rgdpe,ECU,1983,61333.71093750000000000
rgdpe,ECU,1984,62187.30078125000000000
rgdpe,ECU,1985,65020.13671875000000000
rgdpe,ECU,1986,61565.05468750000000000
rgdpe,ECU,1987,60311.63281250000000000
rgdpe,ECU,1988,58750.69531250000000000
rgdpe,ECU,1989,59595.16015625000000000
rgdpe,ECU,1990,63796.41796875000000000
rgdpe,ECU,1991,65697.74218750000000000
rgdpe,ECU,1992,66968.07031250000000000
rgdpe,ECU,1993,62253.42578125000000000
rgdpe,ECU,1994,63874.59765625000000000
rgdpe,ECU,1995,64118.04296875000000000
rgdpe,ECU,1996,64926.57421875000000000
rgdpe,ECU,1997,68095.65625000000000000
rgdpe,ECU,1998,68765.47656250000000000
rgdpe,ECU,1999,66862.41406250000000000
rgdpe,ECU,2000,71052.57031250000000000
rgdpe,ECU,2001,73240.35937500000000000
rgdpe,ECU,2002,80402.96093750000000000
rgdpe,ECU,2003,86061.45312500000000000
rgdpe,ECU,2004,95248.32812500000000000
rgdpe,ECU,2005,106614.03906250000000000
rgdpe,ECU,2006,115721.23437500000000000
rgdpe,ECU,2007,122896.39062500000000000
rgdpe,ECU,2008,135879.82812500000000000
rgdpe,ECU,2009,133490.07812500000000000
rgdpe,ECU,2010,142228.18750000000000000
rgdpe,ECU,2011,158115.82812500000000000
rgdpe,ECU,2012,168720.71875000000000000
rgdpe,ECU,2013,180553.09375000000000000
rgdpe,ECU,2014,188965.28125000000000000
rgdpe,ECU,2015,182674.23437500000000000
rgdpe,ECU,2016,181784.89062500000000000
rgdpe,ECU,2017,191677.71875000000000000
rgdpe,ECU,2018,195104.06250000000000000
rgdpe,ECU,2019,195248.40625000000000000
rgdpe,EGY,1950,15268.18652343750000000
rgdpe,EGY,1951,15847.95800781250000000
rgdpe,EGY,1952,14628.45214843750000000
rgdpe,EGY,1953,14652.00781250000000000
rgdpe,EGY,1954,15570.75000000000000000
rgdpe,EGY,1955,16259.69042968750000000
rgdpe,EGY,1956,16850.66601562500000000
rgdpe,EGY,1957,17580.94921875000000000
rgdpe,EGY,1958,17831.63476562500000000
rgdpe,EGY,1959,19778.63085937500000000
rgdpe,EGY,1960,20486.91015625000000000
rgdpe,EGY,1961,21375.53125000000000000
rgdpe,EGY,1962,22539.25195312500000000
rgdpe,EGY,1963,24466.69531250000000000
rgdpe,EGY,1964,27701.72656250000000000
rgdpe,EGY,1965,28763.42187500000000000
rgdpe,EGY,1966,29740.75781250000000000
rgdpe,EGY,1967,30781.02734375000000000
rgdpe,EGY,1968,33937.70703125000000000
rgdpe,EGY,1969,36410.50390625000000000
rgdpe,EGY,1970,41296.25000000000000000
rgdpe,EGY,1971,42110.89062500000000000
rgdpe,EGY,1972,44815.30078125000000000
rgdpe,EGY,1973,45206.46484375000000000
rgdpe,EGY,1974,49906.66015625000000000
rgdpe,EGY,1975,51923.02343750000000000
rgdpe,EGY,1976,53501.69140625000000000
rgdpe,EGY,1977,56664.01171875000000000
rgdpe,EGY,1978,59460.66796875000000000
rgdpe,EGY,1979,59095.98437500000000000
rgdpe,EGY,1980,60800.74609375000000000
rgdpe,EGY,1981,69654.07031250000000000
rgdpe,EGY,1982,70096.45312500000000000
rgdpe,EGY,1983,80791.92187500000000000
rgdpe,EGY,1984,91504.19531250000000000
rgdpe,EGY,1985,97967.90625000000000000
rgdpe,EGY,1986,99014.39843750000000000
rgdpe,EGY,1987,102061.39062500000000000
rgdpe,EGY,1988,100870.29687500000000000
rgdpe,EGY,1989,112154.68750000000000000
rgdpe,EGY,1990,125608.41406250000000000
rgdpe,EGY,1991,145632.15625000000000000
rgdpe,EGY,1992,161279.93750000000000000
rgdpe,EGY,1993,189012.54687500000000000
rgdpe,EGY,1994,215596.84375000000000000
rgdpe,EGY,1995,252999.65625000000000000
rgdpe,EGY,1996,304178.75000000000000000
rgdpe,EGY,1997,318652.56250000000000000
rgdpe,EGY,1998,322225.21875000000000000
rgdpe,EGY,1999,340329.00000000000000000
rgdpe,EGY,2000,356720.00000000000000000
rgdpe,EGY,2001,374122.93750000000000000
rgdpe,EGY,2002,384930.90625000000000000
rgdpe,EGY,2003,400973.18750000000000000
rgdpe,EGY,2004,419356.31250000000000000
rgdpe,EGY,2005,433723.62500000000000000
rgdpe,EGY,2006,479648.31250000000000000
rgdpe,EGY,2007,549251.43750000000000000
rgdpe,EGY,2008,624010.43750000000000000
rgdpe,EGY,2009,707079.25000000000000000
rgdpe,EGY,2010,798934.31250000000000000
rgdpe,EGY,2011,888940.62500000000000000
rgdpe,EGY,2012,1032041.62500000000000000
rgdpe,EGY,2013,1031281.00000000000000000
rgdpe,EGY,2014,1024482.56250000000000000
rgdpe,EGY,2015,1069987.50000000000000000
rgdpe,EGY,2016,1034856.87500000000000000
rgdpe,EGY,2017,1005485.75000000000000000
rgdpe,EGY,2018,1056470.75000000000000000
rgdpe,EGY,2019,1101849.12500000000000000
rgdpe,ESP,1950,107712.77343750000000000
rgdpe,ESP,1951,125744.86718750000000000
rgdpe,ESP,1952,131262.18750000000000000
rgdpe,ESP,1953,126423.75000000000000000
rgdpe,ESP,1954,142991.28125000000000000
rgdpe,ESP,1955,150494.73437500000000000
rgdpe,ESP,1956,161719.84375000000000000
rgdpe,ESP,1957,169285.71875000000000000
rgdpe,ESP,1958,176618.67187500000000000
rgdpe,ESP,1959,172686.73437500000000000
rgdpe,ESP,1960,191600.64062500000000000
rgdpe,ESP,1961,213251.21875000000000000
rgdpe,ESP,1962,234037.21875000000000000
rgdpe,ESP,1963,256582.68750000000000000
rgdpe,ESP,1964,270125.31250000000000000
rgdpe,ESP,1965,285650.71875000000000000
rgdpe,ESP,1966,309556.62500000000000000
rgdpe,ESP,1967,327466.68750000000000000
rgdpe,ESP,1968,350456.50000000000000000
rgdpe,ESP,1969,383831.75000000000000000
rgdpe,ESP,1970,400293.65625000000000000
rgdpe,ESP,1971,421274.90625000000000000
rgdpe,ESP,1972,457763.81250000000000000
rgdpe,ESP,1973,492375.84375000000000000
rgdpe,ESP,1974,504531.00000000000000000
rgdpe,ESP,1975,511491.25000000000000000
rgdpe,ESP,1976,536352.93750000000000000
rgdpe,ESP,1977,559331.06250000000000000
rgdpe,ESP,1978,582799.81250000000000000
rgdpe,ESP,1979,593825.75000000000000000
rgdpe,ESP,1980,602525.81250000000000000
rgdpe,ESP,1981,565128.06250000000000000
rgdpe,ESP,1982,549339.43750000000000000
rgdpe,ESP,1983,534813.31250000000000000
rgdpe,ESP,1984,528418.81250000000000000
rgdpe,ESP,1985,525050.87500000000000000
rgdpe,ESP,1986,562181.31250000000000000
rgdpe,ESP,1987,605044.62500000000000000
rgdpe,ESP,1988,650909.43750000000000000
rgdpe,ESP,1989,697466.75000000000000000
rgdpe,ESP,1990,743109.00000000000000000
rgdpe,ESP,1991,780749.56250000000000000
rgdpe,ESP,1992,804328.68750000000000000
rgdpe,ESP,1993,803870.43750000000000000
rgdpe,ESP,1994,838909.37500000000000000
rgdpe,ESP,1995,886382.68750000000000000
rgdpe,ESP,1996,918279.06250000000000000
rgdpe,ESP,1997,987392.37500000000000000
rgdpe,ESP,1998,1068754.50000000000000000
rgdpe,ESP,1999,1112636.50000000000000000
rgdpe,ESP,2000,1169120.62500000000000000
rgdpe,ESP,2001,1209440.75000000000000000
